# Scan Date   : 12/08/24 16:57:25 - 12/08/24 17:08:53
# File Sample :  
# File Memo   :  
# User Comment : 
# Optical     : @集中法
# Counter     : D/teX Ultra 250|D/teX Ultra 250
# Condition 2θ/θ                     : 0.0000000000 deg (offset -), 
# Condition 2θ                       : 0.0000000000 deg (offset -0.1610000000), 
# Condition ω                        : 0.0000000000 deg (offset 0.0255000000), 
# Condition φ                        : 0.0000000000 deg (offset 0.0000000000), 
# Condition Z                        : 0.3021600000 mm (offset -), 
# Condition Rx                       : 0.1089000000 deg (offset -), 
# Condition Ry                       : -2.3048000000 deg (offset -), 
# Condition 2θ/ω                     : 0.0000000000 deg (offset -), 
# Condition θs                       : 0.0000000000 deg (offset 0.0255000000), 
# Condition θd                       : 0.0000000000 deg (offset -0.1865000000), 
# Condition Ts                       : 0.1248800000 mm (offset -), 
# Condition CBO選択スリット                : BB  (offset -), 
# Condition M                        : 0.0000000000 pulse (offset -), 
# Condition 入射平行スリット                 : Soller_slit_5.0deg  (offset -), 
# Condition 入射スリット                   : 1/2deg  (offset -), 
# Condition Zs                       : -0.1909400000 mm (offset -), 
# Condition 入射光学素子                   : 0.0000000000  (offset -), 
# Condition 長手制限スリット                 : 10.0mm  (offset -), 
# Condition センタースリット                 : None  (offset -), 
# Condition フィルター                    : Cu_K-beta  (offset -), 
# Condition 受光スリット1                  : 20.000mm  (offset -), 
# Condition 受光スリット2                  : 20.000mm  (offset -), 
# Condition 受光光学素子                   : No_unit  (offset -), 
# Condition 受光平行スリット                 : Soller_slit_5.0deg  (offset -), 
# Condition 調整用受光スリット                : None  (offset -), 
# Condition Zd                       : 0.2743700000 mm (offset -), 
# Condition アッテネータ                   : Open  (offset -), 
# Condition 検出器モノクロメータ               : None  (offset -), 
# Condition モノクロメータスリット              : None  (offset -), 
# Condition プライマリビーム                 : None  (offset -), 
# Condition PHA                      : 35.0000000000 div (offset -), 
# Data X axis : 2θ/ω
# Scan mode   : CONTINUOUS
# Scan start  : 38.0000000000 deg
# Scan stop   : 40.0000000000 deg
# Scan step   : 0.0040000000 deg
# Scan speed  : 0.500968 deg/min
# Scan time per step : 0.479
# Scan Y unit : counts
# Scan Date and Time: 12/08/24 16:57:25 - 17:08:53
39.1000 1277.468 612.0000 1.0000
39.1040 1248.245 598.0000 1.0000
39.1080 1277.468 612.0000 1.0000
39.1120 1269.119 608.0000 1.0000
39.1160 1233.634 591.0000 1.0000
39.1200 1216.935 583.0000 1.0000
39.1240 1273.294 610.0000 1.0000
39.1280 1271.206 609.0000 1.0000
39.1320 1237.808 593.0000 1.0000
39.1360 1269.119 608.0000 1.0000
39.1400 1198.148 574.0000 1.0000
39.1440 1214.847 582.0000 1.0000
39.1480 1229.459 589.0000 1.0000
39.1520 1264.944 606.0000 1.0000
39.1560 1241.983 595.0000 1.0000
39.1600 1196.061 573.0000 1.0000
39.1640 1256.595 602.0000 1.0000
39.1680 1216.935 583.0000 1.0000
39.1720 1204.411 577.0000 1.0000
39.1760 1292.080 619.0000 1.0000
39.1800 1185.624 568.0000 1.0000
39.1840 1189.799 570.0000 1.0000
39.1880 1244.071 596.0000 1.0000
39.1920 1164.751 558.0000 1.0000
39.1960 1177.275 564.0000 1.0000
39.2000 1162.663 557.0000 1.0000
39.2040 1219.022 584.0000 1.0000
39.2080 1206.498 578.0000 1.0000
39.2120 1219.022 584.0000 1.0000
39.2160 1208.585 579.0000 1.0000
39.2200 1187.712 569.0000 1.0000
39.2240 1219.022 584.0000 1.0000
39.2280 1202.323 576.0000 1.0000
39.2320 1202.323 576.0000 1.0000
39.2360 1221.110 585.0000 1.0000
39.2400 1219.022 584.0000 1.0000
39.2440 1239.896 594.0000 1.0000
39.2480 1248.245 598.0000 1.0000
39.2520 1156.401 554.0000 1.0000
39.2560 1125.091 539.0000 1.0000
39.2600 1164.751 558.0000 1.0000
39.2640 1171.013 561.0000 1.0000
39.2680 1152.226 552.0000 1.0000
39.2720 1133.440 543.0000 1.0000
39.2760 1173.100 562.0000 1.0000
39.2800 1191.886 571.0000 1.0000
39.2840 1137.615 545.0000 1.0000
39.2880 1239.896 594.0000 1.0000
39.2920 1219.022 584.0000 1.0000
39.2960 1200.236 575.0000 1.0000
39.3000 1237.808 593.0000 1.0000
39.3040 1189.799 570.0000 1.0000
39.3080 1133.440 543.0000 1.0000
39.3120 1143.877 548.0000 1.0000
39.3160 1135.527 544.0000 1.0000
39.3200 1164.751 558.0000 1.0000
39.3240 1196.061 573.0000 1.0000
39.3280 1131.353 542.0000 1.0000
39.3320 1177.275 564.0000 1.0000
39.3360 1168.925 560.0000 1.0000
39.3400 1123.003 538.0000 1.0000
39.3440 1150.139 551.0000 1.0000
39.3480 1185.624 568.0000 1.0000
39.3520 1208.585 579.0000 1.0000
39.3560 1123.003 538.0000 1.0000
39.3600 1171.013 561.0000 1.0000
39.3640 1175.187 563.0000 1.0000
39.3680 1125.091 539.0000 1.0000
39.3720 1070.819 513.0000 1.0000
39.3760 1123.003 538.0000 1.0000
39.3800 1085.431 520.0000 1.0000
39.3840 1127.178 540.0000 1.0000
39.3880 1100.042 527.0000 1.0000
39.3920 1095.868 525.0000 1.0000
39.3960 1095.868 525.0000 1.0000
39.4000 1077.081 516.0000 1.0000
39.4040 1095.868 525.0000 1.0000
39.4080 1129.265 541.0000 1.0000
39.4120 1104.217 529.0000 1.0000
39.4160 1123.003 538.0000 1.0000
39.4200 1085.431 520.0000 1.0000
39.4240 1110.479 532.0000 1.0000
39.4280 1164.751 558.0000 1.0000
39.4320 1066.644 511.0000 1.0000
39.4360 1049.945 503.0000 1.0000
39.4400 1139.702 546.0000 1.0000
39.4440 1189.799 570.0000 1.0000
39.4480 1145.964 549.0000 1.0000
39.4520 1104.217 529.0000 1.0000
39.4560 1100.042 527.0000 1.0000
39.4600 1108.392 531.0000 1.0000
39.4640 1127.178 540.0000 1.0000
39.4680 1120.916 537.0000 1.0000
39.4720 1089.605 522.0000 1.0000
39.4760 1162.663 557.0000 1.0000
39.4800 1175.187 563.0000 1.0000
39.4840 1158.488 555.0000 1.0000
39.4880 1102.130 528.0000 1.0000
39.4920 1118.829 536.0000 1.0000
39.4960 1123.003 538.0000 1.0000
39.5000 1129.265 541.0000 1.0000
39.5040 1129.265 541.0000 1.0000
39.5080 1102.130 528.0000 1.0000
39.5120 1145.964 549.0000 1.0000
39.5160 1118.829 536.0000 1.0000
39.5200 1104.217 529.0000 1.0000
39.5240 1083.343 519.0000 1.0000
39.5280 1072.906 514.0000 1.0000
39.5320 1091.693 523.0000 1.0000
39.5360 1129.265 541.0000 1.0000
39.5400 1125.091 539.0000 1.0000
39.5440 1129.265 541.0000 1.0000
39.5480 1072.906 514.0000 1.0000
39.5520 1093.780 524.0000 1.0000
39.5560 1118.829 536.0000 1.0000
39.5600 1120.916 537.0000 1.0000
39.5640 1083.343 519.0000 1.0000
39.5680 1029.072 493.0000 1.0000
39.5720 1045.771 501.0000 1.0000
39.5760 1064.557 510.0000 1.0000
39.5800 1118.829 536.0000 1.0000
39.5840 1116.741 535.0000 1.0000
39.5880 1104.217 529.0000 1.0000
39.5920 1070.819 513.0000 1.0000
39.5960 1072.906 514.0000 1.0000
39.6000 1068.732 512.0000 1.0000
39.6040 1085.431 520.0000 1.0000
39.6080 1106.304 530.0000 1.0000
39.6120 1074.994 515.0000 1.0000
39.6160 1039.509 498.0000 1.0000
39.6200 1074.994 515.0000 1.0000
39.6240 1148.052 550.0000 1.0000
39.6280 1141.790 547.0000 1.0000
39.6320 1095.868 525.0000 1.0000
39.6360 1127.178 540.0000 1.0000
39.6400 1037.421 497.0000 1.0000
39.6440 1016.548 487.0000 1.0000
